ID	Author	Work	Subdoc	TextURN
urn:cite2:gagdt:sentences.v1:Aesch_Ag_754	Aeschylus	Agamemnon	1571-1573	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1571.5-1573.4
urn:cite2:gagdt:sentences.v1:Aesch_Ag_755	Aeschylus	Agamemnon	1574-1576	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1574.1-1576.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_756	Aeschylus	Agamemnon	1577	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1577.1-1577.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_757	Aeschylus	Agamemnon	1578-1582	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1578.1-1582.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_758	Aeschylus	Agamemnon	1583-1586	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1583.1-1586.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_759	Aeschylus	Agamemnon	1587-1590	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1587.1-1590.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_760	Aeschylus	Agamemnon	1590-1593	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1590.3-1593.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_761	Aeschylus	Agamemnon	1597	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1597.1-1597.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_762	Aeschylus	Agamemnon	1598-1599	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1598.1-1599.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_763	Aeschylus	Agamemnon	1600-1602	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1600.1-1602.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_764	Aeschylus	Agamemnon	1603	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1603.1-1603.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_765	Aeschylus	Agamemnon	1604	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1604.1-1604.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_766	Aeschylus	Agamemnon	1605-1606	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1605.1-1606.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_767	Aeschylus	Agamemnon	1607	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1607.1-1607.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_768	Aeschylus	Agamemnon	1608-1609	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1608.1-1609.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_769	Aeschylus	Agamemnon	1610-1611	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1610.1-1611.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_770	Aeschylus	Agamemnon	1612	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1612.1-1612.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_771	Aeschylus	Agamemnon	1613-1614	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1613.1-1614.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_772	Aeschylus	Agamemnon	1615-1616	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1615.1-1616.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_773	Aeschylus	Agamemnon	1617-1618	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1617.1-1618.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_774	Aeschylus	Agamemnon	1619-1620	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1619.1-1620.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_775	Aeschylus	Agamemnon	1621-1623	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1621.1-1623.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_776	Aeschylus	Agamemnon	1623	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1623.3-1623.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_777	Aeschylus	Agamemnon	1624	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1624.1-1624.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_778	Aeschylus	Agamemnon	1625-1627	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1625.1-1627.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_779	Aeschylus	Agamemnon	1628	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1628.1-1628.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_780	Aeschylus	Agamemnon	1629	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1629.1-1629.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_781	Aeschylus	Agamemnon	1630-1632	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1630.1-1632.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_782	Aeschylus	Agamemnon	1632	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1632.3-1632.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_783	Aeschylus	Agamemnon	1633-1635	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1633.1-1635.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_784	Aeschylus	Agamemnon	1636	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1636.1-1636.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_785	Aeschylus	Agamemnon	1637	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1637.1-1637.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_786	Aeschylus	Agamemnon	1638-1639	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1638.1-1639.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_787	Aeschylus	Agamemnon	1639-1641	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1639.4-1641.3
urn:cite2:gagdt:sentences.v1:Aesch_Ag_788	Aeschylus	Agamemnon	1641-1642	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1641.4-1642.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_789	Aeschylus	Agamemnon	1643-1646	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1643.1-1646.2
urn:cite2:gagdt:sentences.v1:Aesch_Ag_790	Aeschylus	Agamemnon	1646-1648	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1646.3-1648.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_791	Aeschylus	Agamemnon	1649	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1649.1-1649.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_792	Aeschylus	Agamemnon	1650	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1650.1-1650.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_793	Aeschylus	Agamemnon	1651	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1651.1-1651.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_794	Aeschylus	Agamemnon	1652	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1652.1-1652.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_795	Aeschylus	Agamemnon	1653	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1653.1-1653.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_796	Aeschylus	Agamemnon	1653	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1653.6-1653.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_797	Aeschylus	Agamemnon	1654	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1654.1-1654.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_798	Aeschylus	Agamemnon	1655	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1655.1-1655.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_799	Aeschylus	Agamemnon	1656	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1656.1-1656.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_800	Aeschylus	Agamemnon	1656	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1656.7-1656.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_801	Aeschylus	Agamemnon	1657-1658	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1657.1-1658.5
urn:cite2:gagdt:sentences.v1:Aesch_Ag_802	Aeschylus	Agamemnon	1658	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1658.6-1658.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_803	Aeschylus	Agamemnon	1659-1660	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1659.1-1660.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_804	Aeschylus	Agamemnon	1661	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1661.1-1661.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_805	Aeschylus	Agamemnon	1662-1664	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1662.1-1664.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_806	Aeschylus	Agamemnon	1665	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1665.1-1665.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_807	Aeschylus	Agamemnon	1666	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1666.1-1666.9
urn:cite2:gagdt:sentences.v1:Aesch_Ag_808	Aeschylus	Agamemnon	1667	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1667.1-1667.10
urn:cite2:gagdt:sentences.v1:Aesch_Ag_809	Aeschylus	Agamemnon	1668	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1668.1-1668.7
urn:cite2:gagdt:sentences.v1:Aesch_Ag_810	Aeschylus	Agamemnon	1669	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1669.1-1669.11
urn:cite2:gagdt:sentences.v1:Aesch_Ag_811	Aeschylus	Agamemnon	1670	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1670.1-1670.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_812	Aeschylus	Agamemnon	1671	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1671.1-1671.8
urn:cite2:gagdt:sentences.v1:Aesch_Ag_813	Aeschylus	Agamemnon	1672	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1672.1-1672.6
urn:cite2:gagdt:sentences.v1:Aesch_Ag_814	Aeschylus	Agamemnon	1672-1673	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1.tokenized:1672.7-1673.8
